profile_link,education
https://www.whitecase.com/people/tom-pound,BA (Hons) Newcastle University
https://www.whitecase.com/people/alec-raeside,MA (Hons) Divinity University of Edinburgh
https://www.whitecase.com/people/alec-raeside,"GDL and LPC BPP Law School, London"
https://www.whitecase.com/people/lisa-seifman,LLB (Hons) BA (Hons) Monash University
https://www.whitecase.com/people/alex-woodfield,MA University of Cambridge
https://www.whitecase.com/people/alex-woodfield,BPP Law School
https://www.whitecase.com/people/david-wright,"LPC BPP Law School, London"
https://www.whitecase.com/people/david-wright,"GDL BPP Law School, London"
https://www.whitecase.com/people/david-wright,BA (Hons) Oxford University
https://www.whitecase.com/people/jack-adachi,Legal Practice Course BPP Law School
https://www.whitecase.com/people/jack-adachi,LLB University of Durham
https://www.whitecase.com/people/maria-adalia,Graduate Diploma in Law College of Law
https://www.whitecase.com/people/maria-adalia,Juris Doctor Melbourne Law School
https://www.whitecase.com/people/maria-adalia,Bachelor of Arts (Media & Comms) Melbourne University
https://www.whitecase.com/people/oji-adoh,Bachelor of Laws (LLB (LPC)) Northumbria University
https://www.whitecase.com/people/oji-adoh,Master of Laws (LLM) University of Portsmouth
https://www.whitecase.com/people/olaolu-akerele,MBA IE Business School
https://www.whitecase.com/people/olaolu-akerele,GDL City University London
https://www.whitecase.com/people/olaolu-akerele,BSc (Hons) Chemistry University of Manchester
https://www.whitecase.com/people/leonie-amarasekara,BA Jurisprudence University of Oxford
https://www.whitecase.com/people/leonie-amarasekara,LLM International Law London School of Economics
https://www.whitecase.com/people/phillan-amin,LLB London School of Economics and Political Science
https://www.whitecase.com/people/mark-andrews,"Legal Practice Course College of Law, London"
https://www.whitecase.com/people/mark-andrews,"Graduate Diploma in Law College of Law, London"
https://www.whitecase.com/people/mark-andrews,BA (Hons) History University of Warwick
https://www.whitecase.com/people/omar-anwar,Diploma in Legal Practice University of Edinburgh
https://www.whitecase.com/people/omar-anwar,LLB (Hons) University of Edinburgh
https://www.whitecase.com/people/adam-armitage,LLB University of Law
https://www.whitecase.com/people/adam-armitage,Legal Practice Course University of Law
https://www.whitecase.com/people/adam-armitage,Law University of Law
https://www.whitecase.com/people/adam-armitage,Bachelor of Arts University of Warwick
https://www.whitecase.com/people/felix-aspin,Legal Practice Course BPP University London
https://www.whitecase.com/people/felix-aspin,Graduate Diploma in Law BPP University Cambridge
https://www.whitecase.com/people/felix-aspin,BA History & Economics University of Oxford
https://www.whitecase.com/people/kimeya-baker,LPC BPP Law School
https://www.whitecase.com/people/kimeya-baker,LLM Public Law University College London
https://www.whitecase.com/people/kimeya-baker,LLB (Hons) University College London
https://www.whitecase.com/people/shelley-barnett,LPC BPP Law School
https://www.whitecase.com/people/shelley-barnett,Law (LLB) University of Leeds
https://www.whitecase.com/people/alexander-beaton,Graduate Diploma of Legal Practice College of Law
https://www.whitecase.com/people/alexander-beaton,Juris Doctor (Hons) University of New South Wales
https://www.whitecase.com/people/alexander-beaton,Bachelor of International Studies (International Business) University of New South Wales
https://www.whitecase.com/people/adnan-bekdur,GDL & LPC University of Law
https://www.whitecase.com/people/adnan-bekdur,LLM King's College London
https://www.whitecase.com/people/adnan-bekdur,BA (Hons) University College Utrecht
https://www.whitecase.com/people/bruna-beloso,Master of Law Queen Mary University of London
https://www.whitecase.com/people/bruna-beloso,LLB Faculdade Ruy Barbosa
https://www.whitecase.com/people/heidi-blomqvist,LLM University of Helsinki Faculty of Law
https://www.whitecase.com/people/liz-blum,Postgraduate Diploma in Legal Practice BPP Law School
https://www.whitecase.com/people/liz-blum,Graduate Diploma in Law BPP Law School
https://www.whitecase.com/people/liz-blum,"BA Politics, Philosphy and Economics University of York"
https://www.whitecase.com/people/dionne-boahene,Postgraduate Diploma in Legal Practice BPP University
https://www.whitecase.com/people/dionne-boahene,"LLB (Hons), City University of London"
https://www.whitecase.com/people/dionne-boahene,"BA (Hons), Economics and International Relations University of Toronto"
https://www.whitecase.com/people/joseph-bradley,LLB King's College London
https://www.whitecase.com/people/alexander-bradley-sitch,LPC BPP University
https://www.whitecase.com/people/alexander-bradley-sitch,BA Law Cambridge University
https://www.whitecase.com/people/alexander-bradley-sitch,MA Classics University of Glasgow
https://www.whitecase.com/people/henry-brendon,Legal Practice Course BPP Law School
https://www.whitecase.com/people/henry-brendon,Graduate Diploma in Law BPP Law School
https://www.whitecase.com/people/henry-brendon,BA History King's College London
https://www.whitecase.com/people/francis-brown,BPP University
https://www.whitecase.com/people/francis-brown,London School of Economics
https://www.whitecase.com/people/francis-brown,University of York
https://www.whitecase.com/people/victoria-burton,LPC College of Law
https://www.whitecase.com/people/victoria-burton,GDL BPP Law School
https://www.whitecase.com/people/victoria-burton,BA English University of Sussex
https://www.whitecase.com/people/will-cashman,Legal Practice Course BPP Law School
https://www.whitecase.com/people/will-cashman,Grad. Diploma In Law BPP University
https://www.whitecase.com/people/will-cashman,"BA, Mediaeval History & German MA University of St Andrews"
https://www.whitecase.com/people/zsofia-cassidy,Legal Practice Course BPP University
https://www.whitecase.com/people/zsofia-cassidy,Diploma University of Law
https://www.whitecase.com/people/zsofia-cassidy,BSc (Hons) University College London
https://www.whitecase.com/people/disha-chandrachud,LLM London School of Economics and Political Science
https://www.whitecase.com/people/disha-chandrachud,"BLS, LLB Government Law College Mumbai University, India"
https://www.whitecase.com/people/sushruta-chandraker,BA Russian and French University College London
https://www.whitecase.com/people/sushruta-chandraker,GDL BPP Law School
https://www.whitecase.com/people/sushruta-chandraker,LPC BPP Law School
https://www.whitecase.com/people/james-charteris-black,BA Classics University of Oxford
https://www.whitecase.com/people/james-charteris-black,LPC BPP University London
https://www.whitecase.com/people/james-charteris-black,GDL BPP Law School London
https://www.whitecase.com/people/rachel-chiu,LLM New York University School of Law
https://www.whitecase.com/people/rachel-chiu,LLB University of Warwick
https://www.whitecase.com/people/james-clarke,"LPC BPP Law School, London"
https://www.whitecase.com/people/james-clarke,"LLB (Hons) BPP Law School, London"
https://www.whitecase.com/people/james-clarke,BA (Hons) History Trinity College University of Cambridge
https://www.whitecase.com/people/marcus-collins,"LPC College of Law, Guildford"
https://www.whitecase.com/people/marcus-collins,Law Degree University of Kent
https://www.whitecase.com/people/will-corbett-graham,MA (Hons) Philosophy & Economics University of Edinburgh
https://www.whitecase.com/people/will-corbett-graham,"GDL & LPC BPP Law School, London"
https://www.whitecase.com/people/nick-crawford,Bachelor of Laws (Honours) University of Adelaide
https://www.whitecase.com/people/nick-crawford,Bachelor of International Studies University of Adelaide
https://www.whitecase.com/people/joshua-crawley,Bachelor of Laws (LLB) University of Newcastle upon Tyne
https://www.whitecase.com/people/tessa-crosby,JD Osgoode Hall Law School
https://www.whitecase.com/people/tessa-crosby,BA Queen's University
https://www.whitecase.com/people/eileen-crowley,BBL University College Dublin
https://www.whitecase.com/people/eileen-crowley,LLM Georgetown Law
https://www.whitecase.com/people/katherine-daley,LPC BPP Law School
https://www.whitecase.com/people/katherine-daley,GDL University of Law
https://www.whitecase.com/people/katherine-daley,BA History & Politics University of Exeter
https://www.whitecase.com/people/clara-davies,Bachelor of Arts University of Exeter
https://www.whitecase.com/people/clara-davies,Grad. Diploma In Law University of Swansea
https://www.whitecase.com/people/clara-davies,LPC University of Law
https://www.whitecase.com/people/margot-davies,Legal Practice Course BPP
https://www.whitecase.com/people/margot-davies,LLB European Legal Studies King's College London
https://www.whitecase.com/people/edwina-daws,Legal Practice Course College of Law
https://www.whitecase.com/people/edwina-daws,Graduate Diploma in Law College of Law
https://www.whitecase.com/people/edwina-daws,BA French University of Warwick
https://www.whitecase.com/people/oliver-dean,LPC BPP Law School
https://www.whitecase.com/people/oliver-dean,GDL BPP Law School
https://www.whitecase.com/people/oliver-dean,BA History and Politics University of Warwick
https://www.whitecase.com/people/brian-dearing,MCL University of Cambridge
https://www.whitecase.com/people/brian-dearing,JD University of Michigan Law School
https://www.whitecase.com/people/brian-dearing,BA Adrian College
https://www.whitecase.com/people/victoria-delacey,Legal Practice Course University of Law London
https://www.whitecase.com/people/victoria-delacey,BA (Hons) of Law MA (Cantab) University of Cambridge
https://www.whitecase.com/people/juanita-derex-briggs,LPC BPP University
https://www.whitecase.com/people/juanita-derex-briggs,LLB King's College London
https://www.whitecase.com/people/amy-detheridge,University of Queensland Bachelor of Laws and Bachelor of Commerce (Finance)
https://www.whitecase.com/people/amy-detheridge,Bachelor of Laws Academic Exchange Programme University of Manchester
https://www.whitecase.com/people/amy-detheridge,Australian National University GradipLP
https://www.whitecase.com/people/joe-devine,LPC University of Law
https://www.whitecase.com/people/joe-devine,GDL City Law School
https://www.whitecase.com/people/joe-devine,"BSc SOAS, University of London"
https://www.whitecase.com/people/kristen-dilemmo,LPC BPP Law School
https://www.whitecase.com/people/kristen-dilemmo,GDL BPP Law School
https://www.whitecase.com/people/kristen-dilemmo,MSt University of Oxford
https://www.whitecase.com/people/kristen-dilemmo,B.Phil University of Pittsburgh
https://www.whitecase.com/people/adrian-donato,LLB La Trobe University
https://www.whitecase.com/people/alexandra-doyle,LPC University of Law
https://www.whitecase.com/people/alexandra-doyle,LLM International Law University of Edinburgh
https://www.whitecase.com/people/alexandra-doyle,GDL City University
https://www.whitecase.com/people/alexandra-doyle,BA English Language and Literature University of Oxford
https://www.whitecase.com/people/charlie-draper,LPC BPP University
https://www.whitecase.com/people/charlie-draper,LLB BPP University
https://www.whitecase.com/people/charlie-draper,BSc Biological Sciences University of Leeds
https://www.whitecase.com/people/marc-dumais,Juris Doctor Osgoode Hall Law School (York University)
https://www.whitecase.com/people/marc-dumais,Bachelor of Arts University of Victoria
