profile_link,bar_court
https://www.whitecase.com/people/saam-golshani,Paris Bar
https://www.whitecase.com/people/clara-hainsdorf,Paris Bar
https://www.whitecase.com/people/clara-hainsdorf,US District Courts for the Southern and Eastern Districts of New York
https://www.whitecase.com/people/clara-hainsdorf,New York State Bar
https://www.whitecase.com/people/philippe-herbelin,Paris Bar
https://www.whitecase.com/people/alexis-hojabr,Paris Bar
https://www.whitecase.com/people/alexis-hojabr,England and Wales
https://www.whitecase.com/people/alexandre-ippolito,Paris Bar
https://www.whitecase.com/people/alexandre-jaurett,Paris Bar
https://www.whitecase.com/people/gregoire-karila,Paris Bar
https://www.whitecase.com/people/diane-lamarche,Paris Bar
https://www.whitecase.com/people/thomas-le-vert,Paris Bar
https://www.whitecase.com/people/francois-leloup,Paris Bar
https://www.whitecase.com/people/bertrand-liard,Paris Bar
https://www.whitecase.com/people/ludovic-malgrain,Paris Bar
https://www.whitecase.com/people/jeremie-marthan,Paris Bar
https://www.whitecase.com/people/hugues-mathez,Paris Bar
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,"Solicitor, Ireland"
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,Admitted to the Paris Bar
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,"Solicitor Advocate, England & Wales"
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,"Avocat, Quebec"
https://www.whitecase.com/people/andrew-de-lotbiniere-mcdougall,"Barrister & Solicitor, Ontario"
https://www.whitecase.com/people/valerie-menard,Paris Bar
https://www.whitecase.com/people/charles-nairac,Paris Bar
https://www.whitecase.com/people/nathalie-negre-eveillard,Paris Bar
https://www.whitecase.com/people/kirsten-odynski,Paris Bar
https://www.whitecase.com/people/kirsten-odynski,US District Court for the Southern District of New York
https://www.whitecase.com/people/kirsten-odynski,New York State Bar
https://www.whitecase.com/people/elizabeth-oger-gross,Paris Bar
https://www.whitecase.com/people/elizabeth-oger-gross,New York State Bar
https://www.whitecase.com/people/elizabeth-oger-gross,US District Court for the Eastern District of New York
https://www.whitecase.com/people/elizabeth-oger-gross,US District Court for the Southern District of New York
https://www.whitecase.com/people/franck-peter,Paris Bar
https://www.whitecase.com/people/xavier-petet,Paris Bar
https://www.whitecase.com/people/marc-petitier,Paris Bar
https://www.whitecase.com/people/estelle-philippi,Paris Bar
https://www.whitecase.com/people/jean-pierre-picca,Paris Bar
https://www.whitecase.com/people/roman-picherack,Paris Bar
https://www.whitecase.com/people/roman-picherack,New York State Bar
https://www.whitecase.com/people/raphael-richard,Paris Bar
https://www.whitecase.com/people/severin-robillard,Paris Bar
https://www.whitecase.com/people/emilie-rogey,Paris Bar
https://www.whitecase.com/people/jean-lou-salha,Paris Bar
https://www.whitecase.com/people/christopher-seppala,New York State Bar
https://www.whitecase.com/people/christopher-seppala,Paris Bar
https://www.whitecase.com/people/max-turner,Paris Bar
https://www.whitecase.com/people/max-turner,New York State Bar
https://www.whitecase.com/people/yann-utzschneider,Paris Bar
https://www.whitecase.com/people/francois-guilhem-vaissier,Paris Bar
https://www.whitecase.com/people/guillaume-vallat,Paris Bar
https://www.whitecase.com/people/guillaume-vitrich,Paris Bar
https://www.whitecase.com/people/guillaume-vitrich,New York State Bar
https://www.whitecase.com/people/christophe-von-krause,Paris Bar
https://www.whitecase.com/people/john-willems,US Court of Appeals for the Second and Federal Circuits
https://www.whitecase.com/people/john-willems,"US District Courts for the Southern, Eastern and Western Districts of New York"
https://www.whitecase.com/people/john-willems,New York State Bar
https://www.whitecase.com/people/angelica-andre,Paris Bar
https://www.whitecase.com/people/julien-bensaid,Paris Bar
https://www.whitecase.com/people/julien-bensaid,New York State Bar
https://www.whitecase.com/people/orion-berg,Paris Bar
https://www.whitecase.com/people/paule-biensan,Paris Bar
https://www.whitecase.com/people/olga-fedosova,Paris Bar
https://www.whitecase.com/people/olga-fedosova,Solicitor of England and Wales
https://www.whitecase.com/people/cenzi-gargaro,Paris Bar
https://www.whitecase.com/people/estelle-jegou,Paris Bar
https://www.whitecase.com/people/emmanuel-lebaube,Paris Bar
https://www.whitecase.com/people/nicholas-macheras,Paris Bar
https://www.whitecase.com/people/nicholas-macheras,"Solicitor, England and Wales"
https://www.whitecase.com/people/agathe-malphettes,Paris Bar
https://www.whitecase.com/people/sophie-nguyen,Paris Bar
https://www.whitecase.com/people/jean-paszkudzki,Paris Bar
https://www.whitecase.com/people/carine-piade,Paris Bar
https://www.whitecase.com/people/anastasia-pitchouguina,Paris Bar
https://www.whitecase.com/people/mickael-rivollier,Paris Bar
https://www.whitecase.com/people/ece-akincibay,Paris Bar
https://www.whitecase.com/people/elina-aleynikova,Paris Bar
https://www.whitecase.com/people/elina-aleynikova,New York State Bar
https://www.whitecase.com/people/elina-aleynikova,Russian Federation
https://www.whitecase.com/people/francesca-annicchiarico,"Solicitor, England and Wales"
https://www.whitecase.com/people/niels-ardeo-winter,Paris Bar
https://www.whitecase.com/people/niels-aujouannet-kelner,New York State Bar
https://www.whitecase.com/people/niels-aujouannet-kelner,Paris Bar
https://www.whitecase.com/people/tala-ayoub,Paris Bar
https://www.whitecase.com/people/maud-balagna,Paris Bar
https://www.whitecase.com/people/alexandre-balat,Paris Bar
https://www.whitecase.com/people/alicia-bali,Paris Bar
https://www.whitecase.com/people/laure-bauduret,Paris Bar
https://www.whitecase.com/people/barbara-bensoussan,California State Bar
https://www.whitecase.com/people/ahmed-boulahcen,Paris Bar
https://www.whitecase.com/people/pierre-boussard,Paris Bar
https://www.whitecase.com/people/henri-bousseau,Paris Bar
https://www.whitecase.com/people/heloise-broc,Paris Bar
https://www.whitecase.com/people/alain-chan-hon,Paris Bar
https://www.whitecase.com/people/faustine-chapelin,Paris Bar
https://www.whitecase.com/people/alice-chavaillard,Paris Bar
https://www.whitecase.com/people/alice-chavaillard,New York State Bar
https://www.whitecase.com/people/emmanuel-chevignon,Paris Bar
https://www.whitecase.com/people/hugo-chevillot,Paris Bar
https://www.whitecase.com/people/benedicte-cheyrou-lagreze,Paris Bar
https://www.whitecase.com/people/anouk-clamens,Paris Bar
https://www.whitecase.com/people/charles-connesson,Paris Bar
https://www.whitecase.com/people/camille-coulon,Paris Bar
https://www.whitecase.com/people/michel-courtois,Paris Bar
https://www.whitecase.com/people/anna-dai,New York State Bar
https://www.whitecase.com/people/mathieu-damnon,Paris Bar
https://www.whitecase.com/people/bettina-de-catalogne,Paris Bar
https://www.whitecase.com/people/bettina-de-catalogne,New York State Bar
https://www.whitecase.com/people/quirec-de-kersauson,Paris Bar
https://www.whitecase.com/people/agathe-delalande,Paris Bar
https://www.whitecase.com/people/nelson-dijoux-coquillas,Paris Bar
https://www.whitecase.com/people/nelson-dijoux-coquillas,New York State Bar
https://www.whitecase.com/people/gregoire-durand,New York State Bar
https://www.whitecase.com/people/gregoire-durand,Paris Bar
https://www.whitecase.com/people/clementine-durney,Paris Bar
https://www.whitecase.com/people/polly-efstratiadi,"Barrister, England and Wales (Gray's Inn)"
https://www.whitecase.com/people/yasmine-el-achkar,Paris Bar
https://www.whitecase.com/people/laure-elbaze,Paris Bar
https://www.whitecase.com/people/maud-elezam,California State Bar
https://www.whitecase.com/people/maud-elezam,US District Court for the Central District of California
https://www.whitecase.com/people/maud-elezam,Paris Bar
https://www.whitecase.com/people/julie-ernewein,Paris Bar
https://www.whitecase.com/people/julien-etchegaray,Paris Bar
https://www.whitecase.com/people/maud-fillon,Paris Bar
https://www.whitecase.com/people/camille-fouque,Paris Bar
https://www.whitecase.com/people/emma-france,Paris Bar
https://www.whitecase.com/people/gustavo-gaspar-nogueira,Sao Paulo
https://www.whitecase.com/people/maeva-gatineau,Paris Bar
https://www.whitecase.com/people/lisa-gehin,Paris Bar
https://www.whitecase.com/people/cristiana-goncalves-correia,Portuguese Bar
https://www.whitecase.com/people/amandine-grima,Paris Bar
https://www.whitecase.com/people/camille-grimaldi,New York State Bar
https://www.whitecase.com/people/cecilia-grosjean,Paris Bar
https://www.whitecase.com/people/alexandra-guilbault,Paris Bar
https://www.whitecase.com/people/morgane-guyonnet,Paris Bar
https://www.whitecase.com/people/morgane-guyonnet,New York State Bar
https://www.whitecase.com/people/fadi-hajjar,Beirut Bar
https://www.whitecase.com/people/hadia-hakim,California State Bar
https://www.whitecase.com/people/hadia-hakim,District of Columbia Bar
https://www.whitecase.com/people/anais-harle,Paris Bar
https://www.whitecase.com/people/julien-huet,New York State Bar
https://www.whitecase.com/people/julien-huet,Paris Bar
https://www.whitecase.com/people/tazio-jaegle,Paris Bar
https://www.whitecase.com/people/amelie-jungbluth,Paris Bar
https://www.whitecase.com/people/evanthia-kasiora,Thessaloniki Bar
https://www.whitecase.com/people/yeram-kim,Paris Bar
https://www.whitecase.com/people/david-klinnik,Paris Bar
https://www.whitecase.com/people/dimitar-kondev,Paris Bar
https://www.whitecase.com/people/dimitar-kondev,Bulgarian Bar
https://www.whitecase.com/people/sarah-kouchad,Paris Bar
https://www.whitecase.com/people/boris-kreiss,Paris Bar
https://www.whitecase.com/people/fernando-labombarda,Paris Bar
https://www.whitecase.com/people/fernando-labombarda,Buenos Aires Bar
https://www.whitecase.com/people/blanche-lancrey-javal,New York State Bar
https://www.whitecase.com/people/blanche-lancrey-javal,Paris Bar
https://www.whitecase.com/people/mounia-larbaoui,Paris Bar
https://www.whitecase.com/people/claire-lavarde,Paris Bar
https://www.whitecase.com/people/edouard-le-breton,Paris Bar
https://www.whitecase.com/people/jean-francois-le-corre,Paris Bar
https://www.whitecase.com/people/camille-lehuby,Paris Bar
https://www.whitecase.com/people/alice-leonard,Paris Bar
https://www.whitecase.com/people/tiphanie-levassort,Paris Bar
https://www.whitecase.com/people/hazel-levent,"Solicitor, England and Wales"
https://www.whitecase.com/people/hazel-levent,"Solicitor, Ireland"
https://www.whitecase.com/people/hazel-levent,Paris Bar
https://www.whitecase.com/people/charles-linel,Paris Bar
https://www.whitecase.com/people/paul-loisel,Paris Bar
https://www.whitecase.com/people/paul-gregoire-longrois,Paris Bar
https://www.whitecase.com/people/anne-louise-lorenzo,Paris Bar
https://www.whitecase.com/people/dany-luu,Paris Bar
https://www.whitecase.com/people/caroline-lyannaz,Paris Bar
https://www.whitecase.com/people/samy-markbaoui,Paris Bar
https://www.whitecase.com/people/alexandre-martin,Paris Bar
https://www.whitecase.com/people/simon-martin-gousset,Paris Bar
https://www.whitecase.com/people/agathe-mercier,Paris Bar
https://www.whitecase.com/people/arthur-merle-beral,Paris Bar
https://www.whitecase.com/people/arthur-merle-beral,New York State Bar
https://www.whitecase.com/people/amarante-murino,New York State Bar
https://www.whitecase.com/people/tolu-obamuroh,Nigeria Bar
https://www.whitecase.com/people/fabiana-pardi-otamendi,Venezuela
https://www.whitecase.com/people/fabiana-pardi-otamendi,New York State Bar
https://www.whitecase.com/people/laurent-patrimonio,Paris Bar
https://www.whitecase.com/people/tsveta-pencheva,Paris Bar
https://www.whitecase.com/people/quentin-pipieri,Paris Bar
https://www.whitecase.com/people/vanessa-pitassi,New York State Bar
https://www.whitecase.com/people/olivier-paris,Paris Bar
https://www.whitecase.com/people/hugues-racovski,Paris Bar
https://www.whitecase.com/people/yutty-ramen,Paris Bar
https://www.whitecase.com/people/devon-robertson,Law Society of Upper Canada
https://www.whitecase.com/people/antoine-rueda,Paris Bar
https://www.whitecase.com/people/sacha-ruffie,New York State Bar
https://www.whitecase.com/people/anne-liz-salapian,Paris Bar
https://www.whitecase.com/people/claire-sardet,Paris Bar
https://www.whitecase.com/people/claire-sardet,New York
https://www.whitecase.com/people/poorvi-satija,Bar Council of India
https://www.whitecase.com/people/poorvi-satija,New York State Bar
